customer_id,bad_flag,loan_amt_requested,mort_due,current_property_value,loan_reason,job,years_on_job,no_of_derog,no_of_delinq,age_of_oldest_cl,no_of_recent_credit_inquiries,no_of_cl,debt_to_income_ratio,loan_to_value_ratio,cl_delinquency_ratio,approx_income,combined_ltv_ratio,income_groups
CUST1230,0,10400,57816.0,82047.0,HomeImp,Other,3.0,0,1,176.6568946,0,12,30.67420529,0.126756615,0.083333333,188484.1008,0.8314258900386364,HIGH
CUST1231,1,10400,51200.0,76125.0,DebtCon,Other,12.0,0,0,132.3666667,0,16,35.24522428,0.136617406,0.0,145267.908,0.8091954022988506,MED
CUST1232,0,10400,39821.0,54040.0,HomeImp,Mgr,21.0,1,0,231.6054114,1,18,36.43973673,0.192450037,0.0,109279.0552,0.9293301258327165,MED
CUST1233,0,10400,78320.0,100017.0,DebtCon,Other,10.0,0,0,167.4225397,4,21,41.97487828,0.103982323,0.0,186587.7954,0.8870492016357219,HIGH
CUST1234,1,10400,42714.0,72322.0,DebtCon,Other,12.0,0,0,105.0748016,6,15,41.26235347,0.143801333,0.0,103518.0895,0.734409999723459,MED
CUST1235,0,10400,45710.0,55299.0,DebtCon,Office,0.0,0,0,166.3741502,0,20,34.53641174,0.1880685,0.0,132353.0665,1.014665726324165,MED
CUST1236,0,10400,11426.0,69294.0,DebtCon,ProfExe,20.0,0,1,396.9262645,1,11,20.29198894,0.150085144,0.090909091,56307.93529,0.31497676566513694,MED
CUST1237,0,10500,37324.73716,53907.0,HomeImp,Other,10.0,0,0,308.2132622,2,13,34.40894842,0.194779899,0.0,108473.9257,0.8871711866733448,MED
CUST1238,0,10500,60145.0,63268.0,HomeImp,Other,4.0,0,0,122.4960779,0,34,36.73687075,0.165960675,0.0,163718.3537,1.1165992286780047,HIGH
CUST1239,0,10500,64295.0,73594.0,DebtCon,NonProvided,19.0,0,0,157.2465503,0,11,33.55631225,0.142674675,0.0,191603.2952,1.0163192651574857,HIGH
CUST1240,0,10500,154434.0,179486.0,HomeImp,Office,5.0,0,0,182.3539,1,55,34.98345933,0.058500384,0.0,441448.6244,0.9189240386436826,HIGH
CUST1241,0,10500,64331.0,65040.0,HomeImp,Other,4.0,0,0,66.54105782,1,20,42.33212434,0.161439114,0.0,151967.3321,1.1505381303813038,HIGH
CUST1242,0,10500,51230.66895,73388.0,HomeImp,Other,8.0,0,0,367.2308638,0,7,36.84217463,0.143075162,0.0,139054.4111,0.841154806644138,MED
CUST1243,0,10500,13694.0,87580.0,DebtCon,Other,8.0,0,0,258.5549278,0,14,20.26019805,0.119890386,0.0,67590.65221,0.2762502854532998,MED
CUST1244,0,10500,26000.0,39000.0,DebtCon,Other,9.0,0,1,152.2333333,7,29,35.24522428,0.269230769,0.034482759,73768.85955,0.9358974358974359,MED
CUST1245,0,10500,88829.0,114962.0,DebtCon,Other,13.0,0,0,206.212228,3,15,37.86494621,0.091334528,0.0,234594.2854,0.8640159357004923,HIGH
CUST1246,0,10500,53537.0,66674.0,DebtCon,Office,4.0,0,0,83.5030948,2,11,37.09841345,0.157482677,0.0,144310.7535,0.9604493505714371,MED
CUST1247,0,10500,41467.0,58329.0,DebtCon,Mgr,2.0,0,0,187.7134862,0,22,27.86112392,0.180013372,0.0,148834.6275,0.8909290404430044,MED
CUST1248,1,10500,57880.0,66802.0,DebtCon,Other,2.0,0,0,94.59842526,8,21,45.46476584,0.157180923,0.0,127307.3751,1.0236220472440944,MED
CUST1249,0,10500,63130.0,71387.0,DebtCon,Other,3.0,0,2,305.556928,0,10,32.1779167,0.147085604,0.2,196190.4513,1.0314202866068052,HIGH
CUST1250,0,10500,57372.0,67960.0,DebtCon,ProfExe,1.5,0,0,158.2666667,2,35,33.37804123,0.154502649,0.0,171885.4609,0.9987051206592114,HIGH
CUST1251,0,10500,74000.0,89000.0,DebtCon,Mgr,6.0,0,0,138.0333333,2,27,35.63137756,0.117977528,0.0,207682.1191,0.949438202247191,HIGH
CUST1252,1,10500,41500.0,56247.0,DebtCon,Other,8.0,0,1,70.03333333,2,24,35.24522428,0.186676623,0.041666667,117746.4489,0.9244937507778193,MED
CUST1253,0,10500,30922.0,57682.0,NonProvided,Other,30.0,0,0,241.4604126,0,19,23.23703502,0.182032523,0.0,133072.0549,0.718109635588225,MED
CUST1254,0,10500,69656.0,88198.0,DebtCon,Office,15.0,0,0,97.31940617,0,8,27.32239655,0.119050319,0.0,254941.033,0.9088187940769632,HIGH
CUST1255,1,10500,89000.0,268000.0,HomeImp,ProfExe,8.0,4,0,120.8,2,15,33.37804123,0.039179104,0.0,266642.3694,0.3712686567164179,HIGH
CUST1256,0,10500,42003.0,53754.0,DebtCon,Other,16.0,0,0,84.55110419,0,12,32.34295932,0.195334301,0.0,129867.5226,0.9767273133162183,MED
CUST1257,0,10500,76729.0,102287.0,HomeImp,ProfExe,5.0,0,0,89.06269877,1,33,38.44765886,0.102652341,0.0,199567.4178,0.852786766646788,HIGH
CUST1258,0,10500,74814.0,98132.0,HomeImp,ProfExe,8.0,0,0,164.3308981,0,34,32.3751491,0.106998736,0.0,231084.65,0.8693800187502547,HIGH
CUST1259,1,10500,55267.0,65160.0,DebtCon,Other,1.0,0,0,108.2754232,8,22,47.07928537,0.161141805,0.0,117391.3316,1.0093155310006139,MED
CUST1260,0,10500,47483.0,53877.0,DebtCon,NonProvided,9.0,0,0,117.0523947,0,26,21.44628171,0.194888357,0.0,221404.3471,1.076210627911725,HIGH
CUST1261,0,10500,34044.0,55784.0,DebtCon,Other,10.0,0,0,245.1308598,1,32,36.35032943,0.188226015,0.0,93655.27227,0.7985085329126631,MED
CUST1262,0,10500,27180.0,86978.0,HomeImp,ProfExe,22.0,0,0,230.7211544,0,10,25.75301023,0.120720182,0.0,105541.0601,0.4332129963898917,MED
CUST1263,0,10600,47701.0,66500.0,DebtCon,Other,10.0,0,0,103.0142897,0,23,37.3100061,0.159398496,0.0,127850.4213,0.8767067669172932,MED
CUST1264,0,10600,80386.0,106526.0,HomeImp,ProfExe,1.0,0,0,64.06673554,1,19,34.10469706,0.099506224,0.0,235703.6037,0.8541201209094493,HIGH
CUST1265,0,10600,31216.0,44716.0,DebtCon,Other,8.0,0,1,149.1946475,6,29,37.88226039,0.237051615,0.034482759,82402.68579,0.9351462563735575,MED
CUST1266,0,10600,82894.0,124359.0,HomeImp,Other,7.0,0,0,0.0,0,0,40.32588532,0.085237096,0.0,205560.2731,0.7518072676686046,HIGH
CUST1267,0,10600,54344.0,92742.0,HomeImp,Other,19.0,0,0,171.205079,0,28,24.55320617,0.114295573,0.0,221331.5835,0.7002652519893899,HIGH
CUST1268,0,10600,39061.0,50225.0,DebtCon,Other,15.0,0,0,77.11428511,0,12,32.58746565,0.211050274,0.0,119865.1052,0.9887705326032852,MED
CUST1269,1,10600,61294.0,82646.0,DebtCon,ProfExe,5.0,0,4,87.85916929,2,13,36.39514815,0.128257871,0.307692308,168412.558,0.8699029596108705,HIGH
CUST1270,0,10600,46589.0,64559.0,HomeImp,Other,8.0,0,0,85.23087649,2,33,40.45139254,0.164190895,0.0,115172.7965,0.885840858749361,MED
CUST1271,0,10600,28264.0,86546.0,HomeImp,ProfExe,20.0,0,0,244.140509,0,11,24.20235008,0.12247822,0.0,116782.0476,0.44905599334457974,MED
CUST1272,0,10600,44696.0,57686.0,DebtCon,Office,0.0,0,0,170.3409741,0,20,37.79255503,0.183753424,0.0,118266.6797,0.9585688035225185,MED
CUST1273,0,10600,61513.0,73143.0,DebtCon,ProfExe,2.0,0,0,164.5676555,2,34,43.20495313,0.144921592,0.0,142374.8796,0.9859179962539135,MED
CUST1274,0,10600,82365.0,100272.0,DebtCon,ProfExe,3.0,1,0,122.4835943,0,26,33.65164695,0.105712462,0.0,244757.7087,0.9271282112653583,HIGH
CUST1275,0,10600,81151.0,200459.0,HomeImp,Self,14.0,0,0,9.53414271,0,7,21.22321399,0.052878644,0.0,382369.0419,0.45770456801640236,HIGH
CUST1276,0,10600,62909.0,81411.0,HomeImp,Other,15.0,0,0,238.3144708,1,35,34.68038165,0.130203535,0.0,181396.5043,0.9029369495522718,HIGH
CUST1277,1,10600,53200.0,71000.0,DebtCon,ProfExe,2.0,0,0,224.2333333,5,39,33.37804123,0.149295775,0.0,159386.2253,0.8985915492957747,HIGH
CUST1278,1,10600,22000.0,35200.0,DebtCon,Mgr,13.0,0,0,90.33333333,5,14,35.63137756,0.301136364,0.0,61743.33272,0.9261363636363636,MED
CUST1279,0,10600,56814.0,66692.0,DebtCon,Mgr,10.0,0,0,107.3740552,1,18,32.62568704,0.158939603,0.0,174138.8616,1.010825886163258,HIGH
CUST1280,0,10600,136820.0,201820.0,DebtCon,ProfExe,2.0,0,0,68.35305606,1,22,38.0722099,0.052522049,0.0,359369.7355,0.7304528788028937,HIGH
CUST1281,0,10600,50662.0,62491.0,DebtCon,Other,0.0,0,0,197.709267,1,13,26.25188835,0.169624426,0.0,192984.2125,0.9803331679761885,HIGH
CUST1282,0,10600,43676.0,61576.0,DebtCon,Other,6.0,0,0,84.83912605,1,10,30.8681375,0.172144992,0.0,141492.1778,0.8814473171365467,MED
CUST1283,0,10600,66590.0,77465.0,HomeImp,Other,1.0,1,0,110.7716232,0,6,39.73578526,0.13683599,0.0,167581.9405,0.9964500096817918,HIGH
CUST1284,0,10600,46972.0,80147.0,HomeImp,Office,12.0,3,0,244.2335301,2,29,32.6565313,0.132256978,0.0,143836.4644,0.7183300684991328,MED
CUST1285,0,10600,63245.0,82041.0,DebtCon,Office,3.0,1,3,184.5725782,3,29,38.21903431,0.129203691,0.103448276,165480.3716,0.9000987311222438,HIGH
CUST1286,0,10600,73844.0,107640.0,HomeImp,ProfExe,3.0,0,0,92.97949051,0,34,37.31928931,0.098476403,0.0,197870.8635,0.7845039018952062,HIGH
CUST1287,0,10600,120137.0,137090.0,DebtCon,ProfExe,17.0,0,1,173.6904615,0,33,30.95890574,0.077321468,0.03030303,388053.1212,0.9536581807571668,HIGH
CUST1288,0,10600,80397.0,203341.0,HomeImp,Self,14.0,0,0,11.96373328,0,7,18.73208974,0.052129182,0.0,429193.9721,0.44750935620460214,HIGH
CUST1289,0,10600,83217.0,101359.0,DebtCon,Mgr,1.0,0,0,54.74662201,2,24,40.76038718,0.104578774,0.0,204161.4562,0.9255912153829458,HIGH
CUST1290,0,10600,27666.0,56218.0,HomeImp,Other,3.0,0,0,249.8511899,0,10,39.52832634,0.188551709,0.0,69990.3147,0.680671670995055,MED
CUST1291,0,10600,64546.0,84576.0,DebtCon,Other,0.0,0,0,173.6252843,0,35,28.97180377,0.125331063,0.0,222789.028,0.8885026485054862,HIGH
CUST1292,0,10600,48018.0,68963.0,DebtCon,Mgr,2.0,0,0,186.7575926,1,16,30.65574434,0.15370561,0.0,156636.2228,0.8499920247089019,HIGH
CUST1293,0,10600,56352.0,75277.0,DebtCon,Office,5.0,0,0,98.37727819,2,15,26.24239431,0.140813263,0.0,214736.5036,0.8894084514526349,HIGH
CUST1294,0,10600,72022.0,82238.0,DebtCon,Office,5.0,1,2,181.7689404,3,30,39.59414827,0.128894185,0.066666667,181900.617,1.0046693742552104,HIGH
CUST1295,0,10600,58701.0,67967.0,DebtCon,Mgr,10.0,0,0,116.5322893,1,19,31.54021826,0.155958038,0.0,186114.7552,1.019627172009946,HIGH
CUST1296,0,10700,85198.0,107044.0,HomeImp,ProfExe,0.0,0,0,66.75832547,0,19,36.84646682,0.099958895,0.0,231224.3408,0.8958745936250514,HIGH
CUST1297,0,10700,56197.0,79272.0,HomeImp,Other,18.0,0,0,218.9816622,1,16,34.01535961,0.134978303,0.0,165210.6597,0.8438919164396004,HIGH
CUST1298,0,10700,126751.0,184554.0,DebtCon,Other,8.0,0,0,225.8703522,0,19,34.13705457,0.057977611,0.0,371300.3409,0.7447738873175331,HIGH
CUST1299,0,10700,48322.0,64383.0,DebtCon,Other,0.0,1,0,185.2567347,2,12,28.03080155,0.166192939,0.0,172388.9341,0.916732677880807,HIGH
CUST1300,0,10700,83650.0,203720.0,HomeImp,Self,11.0,0,0,13.58869396,0,8,19.58771055,0.052523071,0.0,427053.4824,0.4631356764186138,HIGH
CUST1301,0,10700,124330.0,176350.0,DebtCon,Other,8.0,0,0,222.6343393,1,19,33.96477734,0.060674794,0.0,366055.6899,0.7656932237028636,HIGH
CUST1302,0,10700,55341.0,78062.0,HomeImp,Other,3.0,0,1,192.5968546,0,12,28.82864931,0.137070534,0.083333333,191965.2891,0.8460070200609772,HIGH
CUST1303,1,10700,55043.0,68609.0,DebtCon,Other,2.0,0,0,46.27217596,1,17,25.44884453,0.155956216,0.0,216288.7982,0.9582270547595797,HIGH
CUST1304,0,10700,73996.0,92766.0,DebtCon,Office,15.0,0,1,102.1474286,0,9,25.3840627,0.115343984,0.111111111,291505.7407,0.9130069206390272,HIGH
CUST1305,0,10700,59588.0,69166.0,HomeImp,Other,6.0,0,0,133.9065052,0,17,36.18085758,0.154700286,0.0,164694.8248,1.0162218431021022,HIGH
CUST1306,0,10700,49573.0,68125.0,DebtCon,Other,2.0,0,0,223.2,0,10,35.24522428,0.15706422,0.0,140651.6798,0.8847412844036697,MED
CUST1307,1,10700,122000.0,148000.0,DebtCon,ProfExe,0.7,0,0,165.3333333,7,29,33.37804123,0.072297297,0.0,365509.7648,0.8966216216216216,HIGH
CUST1308,1,10700,34000.0,49756.0,HomeImp,Other,0.9,1,0,230.3,8,8,35.24522428,0.215049441,0.0,96466.97018,0.8983841144786558,MED
CUST1309,0,10700,67523.0,85560.0,DebtCon,Sales,5.0,0,0,126.8429349,0,35,26.00166533,0.125058439,0.0,259687.2129,0.914247311827957,HIGH
CUST1310,1,10700,41144.0,59375.0,DebtCon,Other,2.0,0,0,73.6,1,18,35.24522428,0.180210526,0.0,116736.383,0.8731621052631579,MED
CUST1311,0,10700,50210.0,64838.0,HomeImp,Other,9.0,0,0,95.03916828,2,34,40.39623344,0.165026682,0.0,124293.7663,0.9394182423887226,MED
CUST1312,0,10700,54091.0,67661.0,HomeImp,Other,27.0,0,2,188.5339891,0,24,38.58937235,0.158141322,0.083333333,140170.7173,0.9575826547050739,MED
CUST1313,0,10700,147477.0,181050.0,HomeImp,Office,6.0,0,0,190.0210849,1,55,34.69816239,0.059099696,0.0,425028.2719,0.8736647334990334,HIGH
CUST1314,0,10700,115118.0,124198.0,DebtCon,Self,6.0,1,0,174.3418233,0,19,31.75799058,0.086152756,0.0,362485.1507,1.0130436883041596,HIGH
CUST1315,0,10700,110789.0,126781.0,DebtCon,Self,6.0,0,1,178.6374675,0,19,31.88893638,0.084397504,0.052631579,347421.4338,0.958258729620369,HIGH
CUST1316,0,10700,51224.0,70399.0,DebtCon,Mgr,5.0,0,0,110.6774417,0,23,42.93929441,0.151990795,0.0,119293.9956,0.8796147672552167,MED
CUST1317,0,10700,67065.0,96171.0,DebtCon,Office,9.0,0,0,205.0076003,3,28,41.58720119,0.111260151,0.0,161263.5572,0.8086117436649302,HIGH
CUST1318,0,10700,29569.0,47842.0,DebtCon,Other,12.0,0,1,144.8171746,7,28,36.78458201,0.223652857,0.035714286,80384.22183,0.8417081225701266,MED
CUST1319,0,10800,199000.0,226000.0,HomeImp,ProfExe,11.0,0,0,236.3666667,0,22,33.37804123,0.047787611,0.0,596200.3541,0.9283185840707965,HIGH
CUST1320,1,10800,64305.0,107374.0,DebtCon,ProfExe,9.0,0,0,97.86132576,0,36,36.99638566,0.100583009,0.0,173814.2763,0.6994710078790024,HIGH
CUST1321,0,10800,98568.0,121994.0,NonProvided,Office,15.0,0,0,270.2651653,0,16,33.65829222,0.088528944,0.0,292849.0826,0.8965031067101661,HIGH
CUST1322,1,10800,35602.0,73077.0,DebtCon,Self,6.0,0,1,179.89656,1,20,53.58488301,0.147789318,0.05,66440.3802,0.634974068448349,MED
CUST1323,0,10800,11950.0,46780.0,HomeImp,Office,24.0,0,0,268.9,0,20,36.17090549,0.230867892,0.0,33037.60257,0.48631893971782814,LOW
CUST1324,0,10800,70214.0,83882.0,DebtCon,Office,4.0,1,2,172.7993009,3,30,38.58882359,0.128752295,0.066666667,181954.2382,0.9658091128013161,HIGH
CUST1325,0,10800,49254.0,80527.0,HomeImp,Other,2.0,0,2,202.5374304,0,13,29.55158314,0.134116508,0.153846154,166671.2736,0.7457622909086393,HIGH
CUST1326,0,10800,44355.0,57742.0,HomeImp,Other,20.0,0,1,129.7319921,0,22,38.04276786,0.187038897,0.045454545,116592.4629,0.9551972567628416,MED
CUST1327,0,10800,125732.0,184667.0,DebtCon,Other,7.0,0,0,212.2234688,0,19,33.92078997,0.058483649,0.0,370663.5374,0.7393416257371377,HIGH
CUST1328,0,10800,80203.0,98731.0,DebtCon,Other,4.0,0,0,113.4251457,2,31,41.47407381,0.109388135,0.0,193381.0514,0.9217267119749623,HIGH
CUST1329,0,10800,64181.0,70996.0,DebtCon,Other,4.0,0,0,171.7595791,2,17,33.22779359,0.152121246,0.0,193154.5645,1.056129922812553,HIGH
CUST1330,1,10800,57892.0,78900.0,DebtCon,ProfExe,15.0,0,3,329.1666667,1,14,33.37804123,0.136882129,0.214285714,173443.3714,0.8706210392902408,HIGH
CUST1331,1,10800,75000.0,87400.0,HomeImp,Other,7.0,1,0,101.4666667,2,19,35.24522428,0.123569794,0.0,212794.7872,0.9816933638443935,HIGH
CUST1332,1,10800,52600.0,66700.0,DebtCon,ProfExe,2.0,0,0,110.5666667,5,26,33.37804123,0.16191904,0.0,157588.6363,0.9505247376311844,HIGH
CUST1333,0,10800,75378.0,86060.0,DebtCon,Mgr,6.0,0,0,102.6650708,0,23,30.09500969,0.125493842,0.0,250466.7743,1.0013711364164537,HIGH
CUST1334,0,10800,67740.0,108135.0,DebtCon,Office,11.0,0,0,163.2738318,1,12,38.38349838,0.099875156,0.0,176482.0896,0.726314329310584,HIGH
CUST1335,1,10800,194485.0,228670.0,HomeImp,ProfExe,1.0,0,0,75.45815036,0,4,28.37013088,0.047229632,0.0,685527.3273,0.8977347268990248,HIGH
CUST1336,0,10800,56477.0,94980.0,HomeImp,Other,17.0,0,0,179.9173626,0,28,25.21073966,0.113708149,0.0,224019.6074,0.708328069067172,HIGH
CUST1337,0,10800,78898.0,86567.0,DebtCon,ProfExe,9.0,0,0,179.8308288,0,12,40.29195198,0.124758857,0.0,195815.7799,1.036168516871325,HIGH
CUST1338,0,10800,59469.0,69834.0,DebtCon,Other,3.0,0,0,308.7591757,0,9,34.09578509,0.154652462,0.0,174417.4532,1.0062290574791648,HIGH
CUST1339,0,10800,61791.0,78361.0,DebtCon,Office,5.0,0,0,94.51806778,2,15,28.08852465,0.137823662,0.0,219986.6343,0.9263664322813645,HIGH
CUST1340,1,10800,24182.0,39750.0,DebtCon,ProfExe,2.0,0,0,176.8333333,0,36,33.37804123,0.271698113,0.0,72448.82896,0.8800503144654088,MED
CUST1341,0,10800,34175.36233,49495.0,HomeImp,Mgr,5.0,0,0,141.1652982,0,8,21.07999894,0.218203859,0.0,162122.2203,0.9086849647439136,HIGH
CUST1342,0,10800,83441.0,92148.0,DebtCon,Mgr,5.0,0,0,119.145844,1,26,40.97863532,0.117202761,0.0,203620.7388,1.0227134609541173,HIGH
CUST1343,0,10800,49953.0,75322.0,DebtCon,Other,0.0,0,0,58.89273133,8,21,23.87594619,0.143384403,0.0,209218.9336,0.80657709566926,HIGH
CUST1344,0,10800,67171.0,82138.0,HomeImp,Other,2.0,0,0,89.12452631,0,6,38.8031464,0.131486036,0.0,173107.0963,0.9492683045606175,HIGH
CUST1345,0,10800,13365.0,66979.0,HomeImp,Other,9.0,2,1,346.9796514,1,22,16.48162968,0.161244569,0.045454545,81090.28209,0.3607847235700742,MED
CUST1346,0,10800,89139.0,122571.0,HomeImp,Other,8.0,0,0,0.0,0,0,40.78052715,0.088112196,0.0,218582.2652,0.8153559977482439,HIGH
CUST1347,0,10800,42191.0,57224.0,DebtCon,Other,15.0,0,0,68.81082617,0,11,30.51822975,0.188732001,0.0,138248.5168,0.9260275408919335,MED
CUST1348,0,10800,61767.0,72668.0,DebtCon,ProfExe,15.0,0,0,228.9854532,3,32,37.91433471,0.148621126,0.0,162911.9975,0.9986101172455552,HIGH
CUST1349,1,10900,86754.0,110000.0,DebtCon,ProfExe,13.0,0,2,103.4333333,0,19,33.37804123,0.099090909,0.105263158,259913.3946,0.8877636363636363,HIGH
CUST1350,0,10900,57494.0,66704.0,DebtCon,Mgr,6.0,0,0,115.3127491,0,24,39.51098574,0.163408491,0.0,145513.96,1.0253358119453106,MED
CUST1351,0,10900,49406.0,83074.0,HomeImp,Other,1.0,0,1,191.8151231,0,13,30.12455569,0.13120832,0.076923077,164005.7384,0.7259310975756554,HIGH
CUST1352,0,10900,22513.0,52355.0,HomeImp,Other,1.0,0,0,248.5834087,0,10,39.20462501,0.20819406,0.0,57424.34725,0.6382007449145258,MED
CUST1353,1,10900,10526.49829,16365.0,HomeImp,Other,8.0,0,0,59.54870268,1,2,24.19590363,0.666055606,0.0,43505.29101,1.3092880103880231,LOW
CUST1354,0,10900,46450.21491,66691.0,HomeImp,Other,8.0,0,0,349.7523621,0,7,34.34334852,0.163440344,0.0,135252.4343,0.8599393457887872,MED
CUST1355,0,10900,17282.0,70783.0,DebtCon,ProfExe,19.0,0,1,404.9043933,0,11,23.61012437,0.153991778,0.090909091,73197.41197,0.39814644759334866,MED
CUST1356,0,10900,56793.0,68825.0,DebtCon,Other,3.0,0,0,225.8890415,0,9,34.72787519,0.158372684,0.0,163537.2153,0.9835524881946967,HIGH
CUST1357,0,10900,25061.0,35792.0,DebtCon,Other,3.0,0,0,0.0,0,0,37.10471224,0.304537327,0.0,67541.2865,1.004721725525257,MED
CUST1358,0,10900,51990.0,76918.0,HomeImp,Other,0.0,0,1,180.8181023,0,12,29.55540653,0.141709353,0.083333333,175906.902,0.8176239631815699,HIGH
CUST1359,0,10900,59029.0,76120.0,DebtCon,Other,2.0,0,0,231.7341444,0,10,36.02568383,0.143194955,0.0,163852.5455,0.9186678928008408,HIGH
CUST1360,0,10900,116030.0,125179.0,DebtCon,Self,6.0,0,0,177.0858449,0,19,33.84909254,0.087075308,0.0,342786.1467,1.0139879692280653,HIGH
CUST1361,0,10900,45028.0,61014.0,DebtCon,Other,10.0,0,0,72.49466093,0,23,35.66764597,0.178647524,0.0,126243.2627,0.9166420821450815,MED
CUST1362,1,10900,49352.0,56529.0,DebtCon,Other,7.0,0,1,78.83361763,2,23,36.17495524,0.192821384,0.043478261,136425.8772,1.065860001061402,MED
CUST1363,0,11000,14046.0,34777.0,DebtCon,Other,5.0,0,0,256.634152,0,11,22.44794332,0.316301004,0.0,62571.43384,0.7201886304166547,MED
CUST1364,0,11000,88252.0,112567.0,DebtCon,Other,11.0,0,0,224.7155765,2,15,39.52685236,0.09771958,0.0,223271.0037,0.8817148897989642,HIGH
CUST1365,0,11000,52602.0,61496.0,DebtCon,Other,13.0,0,0,107.3400662,0,22,37.69910859,0.178873423,0.0,139531.1506,1.0342461298295824,MED
CUST1366,1,11000,60513.0,110485.0,DebtCon,Mgr,3.0,1,1,126.7719289,1,17,40.03139332,0.099561026,0.058823529,151163.8616,0.6472643345250486,HIGH
CUST1367,0,11000,76958.0,88607.0,DebtCon,ProfExe,9.0,0,0,175.4118267,0,12,39.21677518,0.124143691,0.0,196237.4511,0.9926755222499352,HIGH
CUST1368,0,11000,21738.0,86586.0,HomeImp,ProfExe,20.0,0,0,241.0607911,0,10,25.21859995,0.127041323,0.0,86198.28239,0.3780980759014159,MED
CUST1369,0,11000,77929.0,102942.0,HomeImp,ProfExe,8.0,0,0,173.8298837,0,34,33.89777255,0.106856288,0.0,229894.1616,0.8638748032872879,HIGH
CUST1370,0,11000,89275.0,108653.0,DebtCon,Other,15.0,0,0,206.9034809,2,15,37.74304708,0.101239726,0.0,236533.6318,0.9228921428768648,HIGH
CUST1371,0,11000,57554.0,68222.0,DebtCon,ProfExe,14.0,0,0,215.4317939,3,32,36.5693479,0.16123831,0.0,157383.1728,1.0048664653630794,HIGH
CUST1372,0,11000,21780.0,85505.0,HomeImp,ProfExe,19.0,0,0,240.682581,0,10,24.40433511,0.128647448,0.0,89246.4388,0.38336939360271327,MED
CUST1373,0,11000,63314.0,69285.0,DebtCon,ProfExe,15.0,0,0,244.0177745,3,32,36.54257022,0.158764523,0.0,173260.9382,1.0725842534459118,HIGH
CUST1374,0,11000,48538.0,63805.0,DebtCon,Other,9.0,0,0,88.60602346,0,22,38.0261511,0.172400282,0.0,127643.7362,0.9331243632944126,MED
CUST1375,0,11000,50716.0,61492.0,DebtCon,Other,3.0,0,1,90.23032976,0,20,38.25586202,0.178885058,0.05,132570.5325,1.0036427502764587,MED
CUST1376,1,11000,77517.0,86214.0,HomeImp,ProfExe,2.0,2,0,352.3791379,0,28,28.03021421,0.127589487,0.0,276548.0115,1.0267125988818522,HIGH
CUST1377,0,11000,56795.0,70014.0,DebtCon,Other,3.0,0,1,319.7957713,0,10,33.59617086,0.157111435,0.1,169052.0037,0.9683063387322536,HIGH
CUST1378,1,11000,45000.0,63775.0,DebtCon,Other,14.0,0,0,173.1666667,0,18,35.24522428,0.17248138,0.0,127676.8723,0.8780870246961976,MED
CUST1379,1,11000,49000.0,66922.0,DebtCon,Other,11.0,0,2,91.0,3,32,35.24522428,0.164370461,0.0625,139025.9276,0.8965661516392218,MED
CUST1380,0,11000,108095.0,137000.0,DebtCon,ProfExe,3.0,0,0,277.0,1,46,33.37804123,0.080291971,0.0,323850.6396,0.8693065693430657,HIGH
CUST1381,0,11000,15129.0,29375.0,DebtCon,Office,6.0,0,1,102.4333333,0,17,36.17090549,0.374468085,0.058823529,41826.43425,0.8894978723404255,LOW
CUST1382,0,11000,74596.0,98000.0,HomeImp,ProfExe,6.0,0,0,108.5333333,1,27,33.37804123,0.112244898,0.0,223488.2493,0.8734285714285714,HIGH
CUST1383,0,11000,85149.0,106820.0,HomeImp,Mgr,10.0,0,0,240.4333333,0,25,35.63137756,0.102976971,0.0,238971.9563,0.9001029769706047,HIGH
CUST1384,0,11000,102000.0,120000.0,DebtCon,NonProvided,3.0,0,0,125.8,1,26,34.87164312,0.091666667,0.0,292501.2729,0.9416666666666667,HIGH
CUST1385,0,11000,63847.0,86500.0,HomeImp,Office,26.0,0,0,170.4333333,2,14,36.17090549,0.12716763,0.0,176514.7959,0.8652832369942196,HIGH
CUST1386,1,11000,54100.0,70438.0,DebtCon,Self,2.0,3,1,115.6,1,25,34.83019399,0.156165706,0.04,155325.0034,0.9242170419375905,HIGH
CUST1387,1,11000,66400.0,81500.0,DebtCon,Other,9.5,0,0,215.0666667,0,65,35.24522428,0.134969325,0.0,188394.3182,0.9496932515337423,HIGH
CUST1388,1,11000,63975.0,235000.0,HomeImp,ProfExe,4.0,5,0,123.7666667,1,17,33.37804123,0.046808511,0.0,191667.9279,0.3190425531914894,HIGH
CUST1389,1,11000,53700.0,68000.0,DebtCon,Mgr,6.0,0,0,101.5,0,13,35.63137756,0.161764706,0.0,150709.8621,0.9514705882352941,HIGH
CUST1390,1,11000,62227.0,81250.0,DebtCon,Office,9.0,0,5,123.7666667,3,34,36.17090549,0.135384615,0.147058824,172036.0582,0.9012553846153846,HIGH
CUST1391,1,11000,122751.0,140000.0,DebtCon,Other,5.0,0,0,116.7,2,30,35.24522428,0.078571429,0.0,348276.9723,0.9553642857142857,HIGH
CUST1392,1,11000,85474.0,118125.0,HomeImp,Office,2.5,2,0,132.9333333,1,9,36.17090549,0.093121693,0.0,236305.9449,0.8167111111111112,HIGH
CUST1393,0,11000,131949.0,165096.0,HomeImp,ProfExe,5.0,0,0,440.4212537,0,42,26.90476645,0.066627901,0.0,490429.8286,0.8658538062702912,HIGH
