customer_id,bad_flag,loan_amt_requested,mort_due,current_property_value,years_on_job,no_of_derog,no_of_delinq,age_of_oldest_cl,no_of_recent_credit_inquiries,no_of_cl,debt_to_income_ratio,cl_delinquency_ratio,approx_income,combined_ltv_ratio,loan_reason_homeImp,job_mgr,job_office,job_profExe,job_sales,job_self,income_group_high,income_group_lowMed,job_other_nonProvided,loan_reason_debtCon_np
CUST0808,0,8700,51033.0,58513.0,2.0,0,0,181.8697515,0,20,37.87927834,0.0,134725.3756,1.020850067506366,0,0,1,0,0,0,0,1,0,1
CUST0809,0,8700,68186.0,82518.0,1.0,0,0,105.1022551,0,7,36.44893885,0.0,187072.6615,0.9317482246297778,1,0,0,0,0,0,1,0,1,0
CUST0810,0,8700,52388.0,64332.0,1.0,0,0,91.11206084,0,12,36.87492751,0.0,142069.4318,0.9495740844369831,1,0,0,0,0,0,0,1,1,0
CUST0811,0,8700,56904.0,64122.0,5.0,0,4,119.5554734,2,11,38.6956146,0.363636364,147055.4237,1.0231121923832693,0,1,0,0,0,0,0,1,0,1
CUST0812,0,8700,76510.0,108130.0,2.0,0,0,252.8439282,1,37,17.41485961,0.0,439337.4491,0.7880329233330251,0,0,1,0,0,0,1,0,0,1
CUST0813,1,8800,108608.0,142364.6965,0.0,0,6,253.4717586,4,23,35.63137756,0.260869565,304809.9945,0.8246988395750207,0,1,0,0,0,0,1,0,0,1
CUST0814,1,8800,2800.0,18361.0,2.0,3,1,107.7666667,4,3,35.24522428,0.333333333,7944.338721,0.6317738685256794,1,0,0,0,0,0,0,1,1,0
CUST0815,0,8800,51740.0,60852.0,23.0,0,0,277.5895886,3,29,39.88548381,0.0,129721.38,0.9948728061526326,0,0,0,0,0,0,0,1,1,1
CUST0816,0,8800,135899.0,202788.0,1.0,0,0,53.76762152,1,23,35.93202507,0.0,378211.3581,0.7135481389431327,0,0,0,1,0,0,1,0,0,1
CUST0817,1,8800,67200.0,80300.0,10.0,4,1,135.8666667,1,33,35.24522428,0.03030303,190664.1293,0.9464508094645081,1,0,0,0,0,0,1,0,1,0
CUST0818,0,8800,26607.0,39710.0,0.0,0,0,104.6928252,1,30,38.32672821,0.0,69421.52707,0.8916393855452027,1,0,1,0,0,0,0,1,0,0
CUST0819,0,8800,78953.0,93018.0,7.0,0,0,110.72313,0,22,28.28942917,0.0,279090.1135,0.9433980519899374,0,1,0,0,0,0,1,0,0,1
CUST0820,1,8800,33395.0,51057.0,2.0,0,0,80.82247969,1,20,16.88303101,0.0,197802.1599,0.8264292849168576,0,0,1,0,0,0,1,0,0,1
CUST0821,1,8800,32169.0,37533.0,3.0,0,0,74.44929477,3,19,25.34174093,0.0,126940.7658,1.0915461060933045,0,0,0,0,0,0,0,1,1,1
CUST0822,0,8800,56963.0,70607.0,4.0,0,0,99.76441458,3,19,40.34526073,0.0,141188.8261,0.93139490418797,1,0,0,0,0,0,0,1,1,0
CUST0823,1,8800,50000.0,68000.0,19.0,0,0,108.9,0,16,35.24522428,0.0,141863.1914,0.8647058823529412,0,0,0,0,0,0,0,1,1,1
CUST0824,0,8800,74562.0,89695.0,24.0,0,0,338.7767458,1,47,28.43971651,0.0,262175.6091,0.9293940576397792,1,0,0,0,0,0,1,0,1,0
CUST0825,0,8800,101717.0,122299.0,11.0,0,0,402.7404817,1,49,38.42142758,0.0,264740.2931,0.9036623357509056,1,0,0,0,0,0,1,0,1,0
CUST0826,0,8800,21844.83177,32221.0,0.0,0,0,276.8419349,0,14,24.19867837,0.0,90272.82991,0.9510825787529872,0,0,0,0,0,0,0,1,1,1
CUST0827,0,8800,73765.0,93917.0,15.0,0,0,128.8533019,4,15,24.49119861,0.0,301189.8322,0.8791273145436929,0,0,0,0,0,0,1,0,1,1
CUST0828,0,8800,55990.0,89673.0,18.0,0,0,184.6259659,0,29,27.70164974,0.0,202117.9263,0.7225140231730844,1,0,0,0,0,0,1,0,1,0
CUST0829,0,8900,80334.0,87448.0,18.0,0,0,279.8765502,0,23,38.51399745,0.0,208583.9054,1.02042356600494,0,1,0,0,0,0,1,0,0,1
CUST0830,1,8900,33208.0,75000.0,22.0,0,3,166.2,1,33,35.63137756,0.090909091,93198.75422,0.56144,0,1,0,0,0,0,0,1,0,1
CUST0831,0,8900,75441.0,116950.0,26.0,0,0,322.7311957,2,37,33.78852367,0.0,223274.0345,0.721171440786661,1,0,1,0,0,0,1,0,0,0
CUST0832,0,8900,111493.0,133191.0,6.0,0,0,159.4326981,0,19,34.3711489,0.0,324379.6136,0.9039124265153051,0,0,0,0,0,1,1,0,0,1
CUST0833,0,8900,63342.0,78275.0,19.0,0,0,162.1964843,1,11,32.61266276,0.0,194225.1709,0.9229255828808687,0,0,0,0,0,0,1,0,1,1
CUST0834,0,8900,58503.0,74706.0,6.0,0,0,243.9359963,1,16,36.79323717,0.0,159004.7642,0.9022434610339196,1,0,0,0,0,0,1,0,1,0
CUST0835,1,8900,62733.0,77741.0,8.0,0,0,68.89009617,3,17,37.77330059,0.0,166077.6236,0.9214314197141791,0,1,0,0,0,0,1,0,0,1
CUST0836,0,8900,58839.0,81223.0,4.0,0,0,102.2464696,2,15,26.20640995,0.0,224521.4057,0.8339879098284969,0,0,1,0,0,0,1,0,0,1
CUST0837,1,8900,60782.0,100000.0,14.0,0,8,129.8666667,0,36,33.37804123,0.222222222,182101.7584,0.69682,1,0,0,1,0,0,1,0,0,0
CUST0838,1,8900,64343.0,84013.0,4.0,0,0,39.22171925,0,12,35.78843746,0.0,179787.1172,0.8718055539023722,0,0,0,0,0,0,1,0,1,1
CUST0839,1,8900,133847.0,157399.0,17.0,0,2,70.88414409,0,12,34.70233074,0.166666667,385700.318,0.9069117338737858,1,0,0,1,0,0,1,0,0,0
CUST0840,1,8900,147801.0,157335.0,4.0,0,0,85.57486576,4,21,34.75656038,0.0,425246.3373,0.9959703816696857,1,0,0,0,0,0,1,0,1,0
CUST0841,0,8900,29045.85019,42309.0,8.0,0,1,56.93709635,0,10,37.35952991,0.1,77746.82996,0.896874192015883,1,0,0,0,0,0,0,1,1,0
CUST0842,0,8900,33926.95289,49147.0,8.0,0,0,110.5095805,0,8,37.10814206,0.0,91427.24751,0.8714052310415692,1,0,0,0,0,0,0,1,1,0
CUST0843,1,8900,72581.0,90585.0,18.0,1,1,207.9666667,0,30,36.17090549,0.033333333,200661.2746,0.8994977093337749,0,0,1,0,0,0,1,0,0,1
CUST0844,0,8900,77261.0,96434.0,3.0,0,0,144.0370039,0,26,33.90846584,0.0,227851.6532,0.893471182363067,0,0,0,1,0,0,1,0,0,1
CUST0845,0,9000,50513.0,61190.0,5.0,0,0,75.38855124,1,11,30.49800512,0.0,165627.2265,0.9725935610393855,0,0,0,0,0,0,1,0,1,1
CUST0846,0,9000,75453.0,100646.0,3.0,0,0,126.309835,0,26,33.75846632,0.0,223508.3765,0.8391093535758997,0,0,0,1,0,0,1,0,0,1
CUST0847,0,9000,50170.0,64309.0,7.0,0,3,120.4312261,2,11,39.97548983,0.272727273,125501.9018,0.9200889455597194,0,1,0,0,0,0,0,1,0,1
CUST0848,0,9000,81248.0,92503.0,0.0,0,0,121.1996495,2,10,37.39023989,0.0,217297.3488,0.9756224122460894,0,0,0,0,0,0,1,0,1,1
CUST0849,1,9000,90969.0,108606.0,5.0,5,2,113.2575091,5,28,27.34759661,0.071428571,332639.8341,0.9204740069609414,1,1,0,0,0,0,1,0,0,0
CUST0850,0,9000,79259.0,84322.0,22.0,0,0,359.3322724,1,47,29.67139034,0.0,267122.6359,1.0466900690211334,1,0,0,0,0,0,1,0,1,0
CUST0851,0,9000,56162.0,75526.0,6.0,0,0,127.7869696,0,15,35.73405682,0.0,157166.594,0.862775732860207,1,0,0,0,0,0,1,0,1,0
CUST0852,0,9000,51091.0,68264.0,22.0,0,0,277.7556619,2,29,39.38731755,0.0,129714.3425,0.8802736435016992,0,0,0,0,0,0,0,1,1,1
CUST0853,0,9000,93521.0,126024.0,9.0,0,0,411.7530813,1,49,41.66428104,0.0,224463.2517,0.8135037770583381,1,0,0,0,0,0,1,0,1,0
CUST0854,1,9000,52311.0,68994.0,0.0,0,1,137.7840036,0,9,28.45471286,0.111111111,183839.4935,0.888642490651361,0,0,1,0,0,0,1,0,0,1
CUST0855,0,9000,8221.0,38290.0,4.0,0,0,266.3837994,0,12,23.70306719,0.0,34683.2751,0.44975189344476363,0,0,0,0,0,0,0,1,1,1
CUST0856,0,9000,56930.0,67557.0,0.0,0,1,118.6995161,2,18,36.68688204,0.055555556,155178.0823,0.9759166333614577,0,0,0,0,0,0,1,0,1,1
CUST0857,1,9000,52257.0,58275.0,5.0,0,0,80.25180099,0,21,34.14472595,0.0,153045.598,1.051171171171171,0,0,0,0,1,0,1,0,0,1
CUST0858,0,9000,41153.0,51841.0,10.0,0,0,210.2826895,0,23,32.42429306,0.0,126920.2691,0.9674388997125827,0,0,1,0,0,0,0,1,0,1
CUST0859,1,9000,31170.0,50725.0,16.0,0,0,93.06666667,0,18,35.24522428,0.0,88437.51355,0.7919172005914243,0,0,0,0,0,0,0,1,1,1
CUST0860,1,9000,84532.0,104000.0,3.0,0,0,50.66666667,1,3,33.37804123,0.0,253256.3233,0.8993461538461538,0,0,0,1,0,0,1,0,0,1
CUST0861,0,9000,76964.0,90500.0,3.0,0,0,101.4,2,32,35.24522428,0.0,218367.1733,0.949878453038674,0,0,0,0,0,0,1,0,1,1
CUST0862,0,9000,64917.0,102270.0,10.0,0,0,213.0333333,0,21,35.24522428,0.0,184186.656,0.7227632736872983,0,0,0,0,0,0,1,0,1,1
CUST0863,0,9000,44303.75749,63684.0,8.0,0,0,358.0666667,0,7,35.24522428,0.0,125701.4486,0.8370039176245211,1,0,0,0,0,0,0,1,1,0
CUST0864,0,9000,47350.86,105000.0,6.0,0,1,227.2666667,0,10,33.37804123,0.1,141862.309,0.5366748571428571,0,0,0,1,0,0,0,1,0,1
CUST0865,0,9000,50400.0,65000.0,6.0,0,0,117.6,0,24,35.63137756,0.0,141448.3622,0.9138461538461539,0,1,0,0,0,0,0,1,0,1
CUST0866,0,9000,96884.0,110108.0,18.0,0,2,194.8,2,16,35.24522428,0.125,274885.4688,0.9616376648381589,0,0,0,0,0,0,1,0,1,1
CUST0867,0,9000,82700.0,121000.0,9.0,0,0,131.9,1,22,36.17090549,0.0,228636.7977,0.7578512396694215,0,0,1,0,0,0,1,0,0,1
CUST0868,0,9000,29000.0,51740.0,31.0,0,0,243.2,0,19,35.24522428,0.0,82280.65104,0.734441437959026,0,0,0,0,0,0,0,1,1,1
CUST0869,1,9000,43881.0,56000.0,5.0,0,3,73.03333333,3,28,35.24522428,0.107142857,124501.9741,0.9443035714285715,0,0,0,0,0,0,0,1,1,1
CUST0870,1,9000,31896.0,46195.0,25.0,0,2,122.3891553,3,16,36.68165215,0.125,86953.55344,0.8852906158675181,1,0,0,0,0,0,0,1,1,0
CUST0871,0,9000,56226.0,67466.0,7.0,0,0,126.7450871,0,16,33.98784698,0.0,165429.7197,0.9667980908902262,1,0,0,0,0,0,1,0,1,0
CUST0872,1,9000,32539.0,65440.0,5.0,0,0,0.0,0,0,42.36894433,0.0,76799.17571,0.6347646699266504,1,0,1,0,0,0,0,1,0,0
CUST0873,0,9000,131108.0,199295.0,1.0,0,0,61.0009855,1,22,35.93061089,0.0,364892.2096,0.7030181389397626,0,0,0,1,0,0,1,0,0,1
CUST0874,0,9000,55367.0,79819.0,5.0,0,0,101.281185,1,15,27.1892129,0.0,203635.9059,0.8064120071662135,0,0,1,0,0,0,1,0,0,1
CUST0875,0,9000,50866.0,73064.0,5.0,0,0,118.570005,0,23,40.1860615,0.0,126576.2259,0.8193638453958174,0,1,0,0,0,0,0,1,0,1
CUST0876,0,9000,53177.0,56782.0,9.0,0,0,106.500537,3,33,40.0841755,0.0,132663.325,1.0950125039625234,1,0,0,0,0,0,0,1,1,0
CUST0877,0,9100,80719.0,86782.0,23.0,0,0,333.0115898,1,47,30.39545792,0.0,265562.7042,1.034995736443041,1,0,0,0,0,0,1,0,1,0
CUST0878,0,9100,50606.0,58822.0,11.0,0,0,89.64483342,0,22,36.30240922,0.0,139401.2163,1.0150283907381592,0,0,0,0,0,0,0,1,1,1
CUST0879,1,9100,17218.0,36721.0,8.0,0,1,115.7520933,3,5,37.47941029,0.2,45939.89038,0.716701614879769,0,0,0,0,0,0,0,1,1,1
CUST0880,0,9100,43249.0,52946.0,20.0,1,1,228.3963399,1,18,35.18184074,0.055555556,122929.8953,0.9887243606693612,1,1,0,0,0,0,0,1,0,0
CUST0881,0,9100,48797.0,67761.0,7.0,0,3,116.9791548,3,11,37.79737881,0.272727273,129101.545,0.8544295391154204,0,1,0,0,0,0,0,1,0,1
CUST0882,1,9100,7089.453905,11550.0,8.0,0,0,51.93333333,1,3,35.24522428,0.0,20114.65113,1.401684320779221,1,0,0,0,0,0,0,1,1,0
CUST0883,1,9100,78369.0,92000.0,0.2,0,0,180.8333333,3,35,35.76405836,0.0,219127.816,0.95075,0,0,0,0,1,0,1,0,0,1
CUST0884,1,9100,28550.0,40300.0,5.0,0,0,109.5356355,7,33,23.08290534,0.0,123684.6037,0.93424317617866,1,0,0,0,0,0,0,1,1,0
CUST0885,0,9100,24721.0,34462.0,1.0,0,0,28.10052036,9,7,27.52068217,0.0,89826.98848,0.9813998026812141,0,0,0,0,0,0,0,1,1,1
CUST0886,0,9100,62976.0,77829.0,0.0,0,2,131.193496,0,23,26.09041891,0.086956522,241375.9634,0.926081537730152,1,1,0,0,0,0,1,0,0,0
CUST0887,0,9100,46406.0,56134.0,9.0,0,0,93.85346069,3,34,39.46633033,0.0,117583.7723,0.9888124844122992,1,0,0,0,0,0,0,1,1,0
CUST0888,0,9100,53764.0,56429.0,9.0,0,0,92.07897878,3,33,40.58208394,0.0,132482.1073,1.1140371085789222,1,0,0,0,0,0,0,1,1,0
CUST0889,0,9100,78210.0,86558.0,8.0,0,0,92.11150428,0,23,28.1670747,0.0,277664.6167,1.0086878162619284,0,1,0,0,0,0,1,0,0,1
CUST0890,0,9100,59430.0,76897.0,5.0,0,1,246.0951091,1,16,37.47092338,0.0625,158602.977,0.891192114126689,1,0,0,0,0,0,1,0,1,0
CUST0891,0,9100,47756.0,84022.0,18.0,0,0,206.797361,1,17,32.39114639,0.0,147435.3499,0.6766799171645521,1,0,0,0,0,0,0,1,1,0
CUST0892,0,9200,71994.0,95525.0,16.0,0,0,126.8164392,3,16,25.62193049,0.0,280985.8532,0.8499764459565559,0,0,0,0,0,0,1,0,1,1
CUST0893,0,9200,92395.0,114494.0,24.0,0,0,130.3767882,1,11,39.11215036,0.0,236230.9389,0.887339074536657,1,0,1,0,0,0,1,0,0,0
CUST0894,0,9200,55643.0,75267.0,2.0,0,1,224.882232,2,15,35.62935439,0.066666667,156171.7886,0.8615063706538058,1,0,0,0,0,0,1,0,1,0
CUST0895,0,9200,19756.0,26140.0,0.0,1,0,0.486711451,9,7,27.07525664,0.0,72966.99071,1.1077276205049733,0,0,0,0,0,0,0,1,1,1
CUST0896,0,9200,46707.0,60000.0,4.0,0,0,192.8,2,17,35.63137756,0.0,131083.9019,0.9317833333333333,0,1,0,0,0,0,0,1,0,1
CUST0897,1,9200,64900.0,78000.0,10.0,0,0,122.7666667,2,24,35.63137756,0.0,182142.8315,0.95,0,1,0,0,0,0,1,0,0,1
CUST0898,1,9200,70715.0,85000.0,26.0,0,0,143.0666667,2,23,36.17090549,0.0,195502.4323,0.9401764705882353,0,0,1,0,0,0,1,0,0,1
CUST0899,0,9200,72859.0,88183.0,8.0,0,0,105.6552052,0,23,29.00720777,0.0,251175.5029,0.9305535080457684,0,1,0,0,0,0,1,0,0,1
CUST0900,0,9200,52531.0,66491.0,11.0,0,0,122.2285343,1,19,32.65762889,0.0,160853.6865,0.9284113639439924,0,1,0,0,0,0,1,0,0,1
CUST0901,0,9200,57375.0,69040.0,0.0,0,1,116.4187965,2,18,36.62562946,0.055555556,156652.5978,0.9642960602549246,0,0,0,0,0,0,1,0,1,1
CUST0902,0,9200,48130.0,62358.0,15.0,0,4,219.657131,0,36,27.61706343,0.111111111,174276.3134,0.9193688059270663,0,0,0,0,0,0,1,0,1,1
CUST0903,0,9200,69657.0,89082.0,3.0,0,0,217.3211547,0,16,28.74989037,0.0,242286.1413,0.8852181136480995,0,0,0,0,0,0,1,0,1,1
CUST0904,0,9300,79724.0,105493.0,2.0,0,0,63.43088731,2,23,39.38611808,0.0,202416.4957,0.8438853762808907,0,1,0,0,0,0,1,0,0,1
CUST0905,0,9300,73252.0,100537.0,2.0,0,0,99.77452712,0,26,34.51463507,0.0,212234.6067,0.821110635885296,0,0,0,1,0,0,1,0,0,1
CUST0906,0,9300,30204.0,57036.0,30.0,0,0,235.492813,0,19,23.13784056,0.0,130539.4076,0.6926151904060593,0,0,0,0,0,0,0,1,1,1
CUST0907,0,9300,75425.0,109040.0,2.0,0,0,235.9462106,0,38,17.87525907,0.0,421951.9265,0.7770084372707263,0,0,1,0,0,0,1,0,0,1
CUST0908,0,9300,39996.56626,57650.0,11.0,1,0,308.3394397,2,13,31.55383541,0.0,126756.5915,0.8551008891587164,1,0,0,0,0,0,0,1,1,0
CUST0909,0,9300,63566.0,70551.0,14.0,0,0,138.3373521,0,19,42.48370297,0.0,149624.4337,1.0328131422658786,0,0,0,1,0,0,0,1,0,1
CUST0910,0,9300,31613.46154,45906.0,8.0,0,0,92.82171424,0,9,36.14127616,0.0,87471.90165,0.8912443153400428,1,0,0,0,0,0,0,1,1,0
CUST0911,0,9300,79133.0,100033.0,3.0,0,0,102.1630274,2,31,40.79463545,0.0,193978.9365,0.8840382673717673,0,0,0,0,0,0,1,0,1,1
CUST0912,0,9300,46466.0,57182.0,2.0,0,0,100.0518662,0,20,38.44431799,0.0,120865.7155,0.9752369626805638,0,0,0,0,0,0,0,1,1,1
CUST0913,0,9300,59617.0,67709.0,4.0,0,1,243.8307278,1,16,35.96828075,0.0625,165748.8175,1.0178410551034573,1,0,0,0,0,0,1,0,1,0
CUST0914,0,9300,25108.41783,36793.0,8.0,0,0,304.5201894,0,11,30.73881376,0.0,81683.10601,0.9351892433343298,1,0,0,0,0,0,0,1,1,0
CUST0915,0,9300,58051.0,65334.0,6.0,0,0,113.2818573,0,23,41.86003981,0.0,138678.7979,1.0308721339578168,0,1,0,0,0,0,0,1,0,1
CUST0916,0,9300,39307.0,51680.0,8.0,0,0,196.0146349,0,23,30.7315717,0.0,127904.2946,0.9405379256965944,0,0,1,0,0,0,0,1,0,1
CUST0917,1,9300,84900.0,105798.0,2.0,0,0,41.8072046,1,3,26.9566979,0.0,314949.5548,0.8903759995463052,0,0,0,1,0,0,1,0,0,1
CUST0918,1,9300,78000.0,97700.0,12.0,0,2,88.5,4,29,35.63137756,0.068965517,218908.1796,0.8935516888433982,0,1,0,0,0,0,1,0,0,1
CUST0919,1,9300,24000.0,37125.0,3.5,1,1,148.0333333,2,19,36.17090549,0.052631579,66351.67043,0.896969696969697,0,0,1,0,0,0,0,1,0,1
CUST0920,0,9300,44026.0,70535.0,12.0,3,1,245.9,2,29,36.17090549,0.034482759,121716.6101,0.7560218331324874,1,0,1,0,0,0,0,1,0,0
CUST0921,0,9300,38354.77974,55350.0,9.0,0,0,308.3403318,2,13,33.6355254,0.0,114030.5652,0.8609716303523035,1,0,0,0,0,0,0,1,1,0
CUST0922,0,9300,81986.0,94513.0,2.0,3,0,179.7461144,0,4,31.89390379,0.0,257058.5292,0.9658565488345519,0,0,0,0,0,0,1,0,1,1
CUST0923,0,9300,54088.0,66961.0,22.0,0,0,278.1604735,3,28,40.82354171,0.0,132492.1791,0.9466405818312151,0,0,0,0,0,0,0,1,1,1
CUST0924,1,9300,38115.0,60493.0,14.0,0,0,91.93263226,0,18,29.63360847,0.0,128620.853,0.7838096969897344,0,0,0,0,0,0,0,1,1,1
CUST0925,0,9300,53772.0,71497.0,2.0,0,2,136.0800299,0,23,29.68667084,0.086956522,181131.7958,0.8821628879533407,1,1,0,0,0,0,1,0,0,0
CUST0926,0,9300,30330.01278,44108.0,8.0,0,0,290.818074,0,12,29.74359996,0.0,101971.5596,0.8984767565974427,1,0,0,0,0,0,0,1,1,0
CUST0927,0,9300,21979.0,39880.0,3.0,0,0,0.0,0,0,38.84408934,0.0,56582.61109,0.7843279839518555,0,0,0,0,0,0,0,1,1,1
CUST0928,0,9300,106449.0,120066.0,18.0,0,1,189.9199182,1,15,37.08645509,0.066666667,287029.3204,0.9640447753735446,0,0,0,0,0,0,1,0,1,1
CUST0929,0,9400,52371.0,55764.0,1.0,0,0,177.7028004,0,20,37.35868805,0.0,140184.259,1.1077218277024603,0,0,1,0,0,0,0,1,0,1
CUST0930,0,9400,49484.0,59137.0,10.0,0,0,102.2726766,0,22,37.26913108,0.0,132774.7617,0.9957217985356037,0,0,0,0,0,0,0,1,1,1
CUST0931,0,9400,34946.28817,50575.0,8.0,0,0,99.06951832,0,8,35.9078154,0.0,97322.23411,0.876842079485912,1,0,0,0,0,0,0,1,1,0
CUST0932,0,9400,57105.0,67061.0,6.0,0,0,129.5084838,0,34,35.73459276,0.0,159803.1364,0.9917090410223528,1,0,0,0,0,0,1,0,1,0
CUST0933,1,9400,52024.0,89107.0,0.0,1,0,148.8447376,3,26,36.08003177,0.0,144190.5604,0.6893285600457877,1,0,1,0,0,0,0,1,0,0
CUST0934,0,9400,85448.0,94101.0,2.0,0,0,104.1133632,2,32,39.54184797,0.0,216095.1103,1.0079382790831128,0,0,0,0,0,0,1,0,1,1
CUST0935,0,9400,56508.0,78358.0,17.0,0,0,141.9311562,0,11,32.32749505,0.0,174798.5729,0.8411138620179177,0,0,0,0,0,0,1,0,1,1
CUST0936,0,9400,81596.0,116738.0,28.0,0,0,338.6290354,1,38,34.16951368,0.0,238797.6627,0.779489112371293,1,0,1,0,0,0,1,0,0,0
CUST0937,0,9400,76989.0,88788.0,24.0,0,0,350.6390057,0,46,30.06137137,0.0,256106.0807,0.9729805829616615,1,0,0,0,0,0,1,0,1,0
CUST0938,0,9400,57000.0,70000.0,4.0,0,0,179.5666667,2,17,35.24522428,0.0,161724.0382,0.9485714285714286,0,0,0,0,0,0,1,0,1,1
CUST0939,0,9400,26700.0,40150.0,9.0,0,0,80.16666667,0,4,35.24522428,0.0,75754.94423,0.8991282689912827,1,0,0,0,0,0,0,1,1,0
CUST0940,0,9400,20584.22525,30455.0,18.0,0,0,194.614216,0,16,39.00006486,0.0,52779.97696,0.9845419553439501,1,0,1,0,0,0,0,1,0,0
CUST0941,0,9400,61185.0,65302.0,1.0,0,2,117.1710044,2,18,35.61194388,0.111111111,171810.3348,1.0809010443784264,0,0,0,0,0,0,1,0,1,1
CUST0942,0,9400,109991.0,125146.0,7.0,0,1,171.6798111,0,18,34.81346859,0.055555556,315943.8127,0.9540137119844022,0,0,0,0,0,1,1,0,0,1
CUST0943,0,9400,122412.0,178547.0,7.0,0,0,226.0888071,0,19,35.46338698,0.0,345178.536,0.7382481923527139,0,0,0,0,0,0,1,0,1,1
CUST0944,0,9400,61213.0,70800.0,5.0,0,0,75.86265973,3,20,39.40381239,0.0,155347.9125,0.9973587570621469,1,0,0,0,0,0,1,0,1,0
CUST0945,0,9400,53756.0,76077.0,12.0,2,0,244.1166529,2,29,33.37457063,0.0,161068.7388,0.8301589179384045,1,0,1,0,0,0,1,0,0,0
CUST0946,0,9400,81546.0,119128.0,30.0,0,0,328.1781237,2,38,34.15031938,0.0,238785.4681,0.763430931435095,1,0,1,0,0,0,1,0,0,0
CUST0947,0,9400,86539.0,95010.0,0.0,4,0,179.7461144,0,3,29.81532359,0.0,290250.0781,1.0097779181138828,0,0,0,0,0,0,1,0,1,1
CUST0948,0,9400,71600.0,99682.0,16.0,0,0,159.0363707,4,16,25.60722823,0.0,279608.5517,0.8125840171746153,0,0,0,0,0,0,1,0,1,1
CUST0949,0,9400,77715.0,101258.0,2.0,0,0,65.87658672,1,23,38.10800099,0.0,203933.552,0.8603270852673369,0,1,0,0,0,0,1,0,0,1
CUST0950,0,9400,52598.0,74747.0,6.0,0,0,129.3438245,0,24,42.26546612,0.0,124446.7525,0.8294379707546791,0,1,0,0,0,0,0,1,0,1
CUST0951,0,9400,51505.0,84178.0,19.0,0,0,202.6979629,0,16,35.53061343,0.0,144959.5012,0.7235263370476847,1,0,0,0,0,0,0,1,1,0
CUST0952,0,9400,92340.0,125451.0,7.0,0,0,129.1137248,1,22,36.3499746,0.0,254030.4388,0.8109939338865374,0,0,1,0,0,0,1,0,0,1
CUST0953,0,9400,53244.0,62245.0,23.0,0,0,276.787744,3,28,37.82185151,0.0,140775.7629,1.006410153425978,0,0,0,0,0,0,0,1,1,1
CUST0954,0,9400,77410.0,116693.0,0.0,0,0,245.0836519,0,37,17.17690066,0.0,450663.3737,0.7439178014105388,0,0,1,0,0,0,1,0,0,1
CUST0955,0,9400,56675.0,66976.0,6.0,0,0,128.071648,0,33,35.03337113,0.0,161774.3259,0.986547419971333,1,0,0,0,0,0,1,0,1,0
CUST0956,0,9400,103973.0,119817.0,18.0,0,2,182.6166394,2,16,37.33797719,0.125,278464.4692,0.9462179824231953,0,0,0,0,0,0,1,0,1,1
CUST0957,1,9500,50400.0,63000.0,1.0,0,0,91.26666667,8,22,35.24522428,0.0,142998.097,0.9507936507936507,0,0,0,0,0,0,0,1,1,1
CUST0958,1,9500,36114.0,45654.0,0.0,0,0,83.33329177,0,9,25.34347845,0.0,142498.1976,0.9991238445700267,0,0,1,0,0,0,0,1,0,1
CUST0959,0,9500,115186.0,131800.0,7.0,0,0,177.0500361,0,19,33.43055804,0.0,344553.028,0.9460242792109257,0,0,0,0,0,1,1,0,0,1
CUST0960,0,9500,41541.0,57280.0,6.0,0,0,69.22936935,1,10,29.16012708,0.0,142458.2269,0.8910789106145252,0,0,0,0,0,0,0,1,1,1
CUST0961,0,9500,28750.0,42408.0,0.0,0,0,115.5749709,1,30,39.05039479,0.0,73622.81522,0.9019524617996605,1,0,1,0,0,0,0,1,0,0
CUST0962,0,9500,47019.0,59413.0,4.0,0,0,78.02555168,0,11,31.41813239,0.0,149655.6174,0.9512901216905391,0,0,0,0,0,0,0,1,1,1
CUST0963,0,9500,131394.0,162449.0,10.0,0,0,222.0095049,0,18,19.55124299,0.0,672049.3426,0.8673122025989696,1,0,0,1,0,0,1,0,0,0
CUST0964,0,9500,55862.0,62965.0,15.0,0,4,223.103914,0,36,26.14117805,0.111111111,213693.5064,1.0380687683633765,0,0,0,0,0,0,1,0,1,1
CUST0965,0,9500,70000.0,85000.0,9.0,0,1,175.5666667,1,12,33.37804123,0.083333333,209718.7175,0.9352941176470588,0,0,0,1,0,0,1,0,0,1
CUST0966,0,9500,35019.0,52710.0,12.0,0,0,241.5817794,0,31,38.20866784,0.0,91651.97841,0.844602542212104,0,0,0,0,0,0,0,1,1,1
CUST0967,0,9500,21900.0,35250.0,16.0,0,0,59.86666667,1,10,35.63137756,0.0,61462.68121,0.8907801418439716,1,1,0,0,0,0,0,1,0,0
CUST0968,0,9500,59494.0,75930.0,0.0,0,0,98.99850784,0,6,36.88843637,0.0,161280.8941,0.9086527064401423,1,0,0,0,0,0,1,0,1,0
CUST0969,0,9500,42699.0,57680.0,10.0,0,0,114.4929085,1,26,25.07515295,0.0,170284.1059,0.9049757281553398,0,0,0,0,0,0,1,0,1,1
CUST0970,0,9500,43210.0,59692.0,1.0,1,0,103.0894831,0,13,38.70498507,0.0,111639.3662,0.8830329022314548,1,0,0,0,0,0,0,1,1,0
CUST0971,0,9500,58185.0,64576.0,6.0,0,4,127.8552645,1,11,38.29830913,0.363636364,151925.7673,1.04814482160555,0,1,0,0,0,0,1,0,0,1
